N;M;seed;LP_median_objval;LP_median_CPU;INT_median_objval;INT_median_nodes;INT_median_CPU;median_ranking;LP_gap_median;LP_mean_objval;LP_mean_CPU;INT_mean_objval;INT_mean_nodes;INT_mean_CPU;mean_ranking;LP_gap_mean;rowgen_objval;rowgen_nodes;rowgen_iterations;rowgen_constrs;rowgen_CPU;actual_error;approx_error;ratio_error;theta_median;theta_mean;weighted_Kendall;normal_Kendall
23;90;885;908.0;0.025447845458984375;908.0;1;0.02506732940673828;[1, 18, 2, 22, 15, 3, 14, 19, 7, 13, 5, 23, 9, 17, 11, 21, 16, 6, 10, 12, 8, 4, 20];0.0;-2436.246977797925;20.570704460144043;-2439.8498023715433;5;541.0752799510956;[1, 18, 2, 22, 15, 13, 23, 3, 14, 19, 5, 9, 11, 16, 7, 6, 10, 12, 17, 21, 8, 4, 20];-0.0014766583459835392;-2439.8498023715406;19;8;457;98.68694567680359;0.0006240324603701275;0.27280158830407086;0.0022874957006282777;1684588.0;1679763.9999999998;281.5;0.0695405138339921
23;90;886;866.0;0.025352954864501953;866.0;1;0.025266170501708984;[16, 4, 18, 22, 20, 2, 12, 17, 19, 5, 23, 8, 15, 7, 3, 6, 10, 21, 14, 11, 1, 13, 9];0.0;-2574.251336659464;19.651803255081177;-2579.4367588932814;9;596.1157109737396;[4, 17, 16, 18, 22, 20, 2, 12, 8, 15, 19, 5, 3, 23, 7, 6, 10, 14, 11, 1, 13, 21, 9];-0.0020102924469612704;-2579.436758893281;11;9;525;92.73762130737305;0.0007651643924403428;0.27669011966853657;0.002765420006167833;1734450.0;1721888.0;277.0;0.0684288537549407
23;90;887;736.0;0.02554011344909668;736.0;1;0.02587294578552246;[9, 23, 12, 11, 8, 3, 14, 4, 15, 18, 1, 17, 10, 5, 13, 21, 20, 19, 22, 7, 2, 6, 16];0.0;-2561.1856832723397;21.19816756248474;-2566.2055335968366;19;595.9414308071136;[9, 23, 12, 11, 8, 3, 14, 15, 4, 18, 17, 1, 10, 5, 13, 21, 19, 20, 7, 2, 6, 16, 22];-0.001956137284709669;-2566.205533596838;23;8;457;94.29067134857178;0.00032566567135372537;0.27058208043026527;0.0012035744230950885;1660224.0;1655736.0;53.0;0.013092885375494072
23;90;888;1098.0;0.025612354278564453;1098.0;1;0.0258944034576416;[20, 5, 12, 18, 4, 8, 3, 10, 2, 15, 7, 22, 9, 21, 16, 19, 11, 1, 17, 13, 23, 6, 14];0.0;-2285.3769714877776;18.87402653694153;-2286.3300395256915;1;84.77286696434021;[5, 12, 18, 20, 4, 8, 3, 10, 2, 15, 7, 22, 9, 21, 11, 1, 16, 19, 17, 13, 23, 6, 14];-0.0004168549690716228;-2286.3300395256915;1;4;238;9.420833826065063;0.00019518489463221655;0.273073079500897;0.0007147716464360428;1701020.0;1698116.0;101.5;0.02507411067193676
23;90;889;814.0;0.02552938461303711;814.0;1;0.025078773498535156;[16, 11, 19, 9, 12, 4, 17, 18, 14, 6, 13, 3, 2, 10, 15, 22, 21, 7, 8, 1, 5, 20, 23];0.0;-2544.379898486585;21.88258934020996;-2550.9407114624514;5;661.8318250179291;[16, 11, 19, 9, 12, 4, 17, 18, 14, 6, 13, 3, 2, 10, 15, 22, 21, 7, 20, 8, 23, 1, 5];-0.0025719190361367383;-2550.9407114624496;5;8;483;105.69222712516785;0.00013102597334080368;0.27303384937319564;0.0004798891186627602;1690986.0;1688376.0000000214;20.0;0.004940711462450593
23;90;890;578.0;0.025284528732299805;578.0;1;0.025432586669921875;[23, 5, 21, 19, 15, 17, 4, 6, 10, 1, 20, 14, 2, 18, 22, 12, 11, 7, 9, 8, 13, 3, 16];0.0;-2724.753692560744;21.977261066436768;-2727.660079051383;3;386.0144395828247;[5, 4, 23, 21, 19, 17, 6, 15, 10, 1, 20, 18, 14, 12, 2, 11, 7, 8, 22, 13, 9, 3, 16];-0.0010655237113158522;-2727.660079051384;5;6;372;54.422720193862915;0.0007753781029630202;0.2711948824512081;0.002859117753088582;1663984.0;1655464.0000000081;242.5;0.05990612648221344
23;100;891;982.0;0.025456905364990234;982.0;1;0.024986743927001953;[8, 7, 1, 11, 21, 15, 13, 6, 9, 4, 22, 18, 5, 20, 23, 14, 12, 19, 17, 3, 10, 16, 2];0.0;-2692.666200598505;25.628163814544678;-2697.1620553359676;3;634.4004762172699;[8, 7, 5, 11, 21, 1, 13, 6, 9, 18, 12, 15, 17, 23, 4, 22, 16, 20, 14, 3, 19, 10, 2];-0.0016668834297769441;-2697.162055335968;7;8;488;105.91174221038818;0.0016564031791347356;0.2718940769816627;0.006092089969456923;1856384.0;1844096.0000000081;532.0;0.13142292490118576
23;100;892;1040.0;0.025725841522216797;1040.0;1;0.02527165412902832;[14, 17, 22, 3, 4, 19, 8, 7, 21, 10, 1, 2, 13, 5, 12, 16, 20, 11, 9, 23, 6, 15, 18];0.0;-2700.877417450396;23.34726119041443;-2704.401185770751;1;283.41798877716064;[14, 17, 22, 1, 3, 4, 19, 7, 2, 21, 13, 5, 20, 8, 16, 11, 9, 12, 23, 10, 6, 15, 18];-0.00130297543829494;-2704.401185770751;3;7;440;48.40687274932861;0.0009464789363432535;0.27407016077754565;0.003453418400814095;1885774.0;1873972.0;387.0;0.09560276679841898
23;100;893;1184.0;0.026071548461914062;1184.0;1;0.025644302368164062;[5, 4, 7, 6, 13, 2, 12, 15, 22, 16, 17, 21, 11, 20, 8, 23, 1, 3, 19, 10, 9, 18, 14];0.0;-2503.350198928646;22.13132619857788;-2508.6363636363635;5;558.516031742096;[4, 5, 6, 2, 7, 12, 15, 22, 16, 17, 11, 20, 13, 21, 8, 23, 1, 3, 19, 9, 10, 18, 14];-0.0021071865115017685;-2508.636363636364;13;8;516;83.13015866279602;0.0004978166324551836;0.2716835193639027;0.0018323401935484722;1857416.0;1846856.0;231.5;0.057188735177865616
23;100;894;918.0;0.025458812713623047;918.0;1;0.025515317916870117;[19, 5, 17, 23, 12, 7, 8, 11, 4, 2, 22, 3, 10, 6, 18, 13, 1, 9, 15, 14, 20, 16, 21];0.0;-2660.8614899814074;26.1160888671875;-2670.3853754940706;19;834.847686290741;[19, 5, 7, 10, 17, 23, 6, 8, 12, 11, 4, 2, 18, 22, 9, 3, 13, 1, 15, 14, 20, 16, 21];-0.003566483549551691;-2670.3853754940706;27;10;578;180.12830638885498;3.036509164289214e-05;0.267347052284436;0.00011357930219700382;1802522.0;1798332.0;405.5;0.10017292490118578
23;100;895;1134.0;0.025118350982666016;1134.0;1;0.02499556541442871;[10, 11, 8, 1, 19, 22, 2, 21, 12, 7, 5, 14, 20, 13, 16, 18, 23, 6, 9, 4, 17, 15, 3];0.0;-2677.143862766133;20.901363134384155;-2680.047430830039;3;185.49915885925293;[10, 11, 8, 1, 22, 2, 21, 12, 7, 5, 19, 14, 20, 13, 16, 18, 9, 4, 15, 23, 6, 17, 3];-0.0010834017452469036;-2680.047430830039;7;6;398;35.11714482307434;0.00027795977524969206;0.27579233809493675;0.001007858946226451;1917540.0;1913110.0;148.0;0.036561264822134384
23;100;896;1032.0;0.025521039962768555;1032.0;1;0.024703502655029297;[1, 7, 5, 22, 12, 9, 3, 11, 17, 20, 19, 14, 15, 6, 8, 2, 16, 13, 18, 21, 10, 4, 23];0.0;-2624.3009598401677;27.19099736213684;-2626.148221343873;1;352.152930021286;[1, 7, 5, 22, 12, 9, 3, 11, 17, 19, 20, 14, 15, 6, 8, 2, 16, 13, 18, 21, 23, 10, 4];-0.0007034109836954183;-2626.1482213438744;1;7;406;63.725443840026855;7.536877802016839e-05;0.270291073667337;0.00027884301541133814;1837932.0;1837558.0;19.5;0.004817193675889328
23;100;897;718.0;0.02564525604248047;718.0;1;0.027672290802001953;[20, 18, 17, 22, 9, 15, 11, 5, 4, 23, 3, 8, 2, 12, 6, 19, 14, 1, 16, 13, 21, 7, 10];0.0;-3016.0021122418048;23.94123911857605;-3022.274703557311;7;967.1305298805237;[20, 18, 17, 22, 9, 15, 5, 11, 4, 2, 14, 23, 3, 8, 1, 16, 12, 6, 21, 19, 7, 10, 13];-0.0020754537329525924;-3022.274703557311;13;10;657;185.30053043365479;0.0003309592549516349;0.27372376928982867;0.001209099435574421;1880626.0;1872913.999999985;199.5;0.049283596837944664
23;100;898;870.0;0.02649688720703125;870.0;1;0.02708721160888672;[8, 20, 14, 7, 2, 9, 23, 12, 3, 5, 17, 1, 13, 4, 22, 21, 16, 11, 10, 6, 19, 18, 15];0.0;-2768.928623608933;26.81333351135254;-2773.7233201581025;63;773.7824802398682;[8, 14, 2, 20, 3, 7, 9, 23, 12, 1, 5, 17, 4, 22, 21, 13, 16, 11, 10, 6, 15, 19, 18];-0.0017286138506764637;-2773.723320158103;78;6;407;94.89145708084106;0.00043682931358857147;0.2701073233719084;0.0016172435020841882;1832454.0;1826250.0;202.0;0.04990118577075099
23;100;899;720.0;0.02547740936279297;720.0;1;0.026170730590820312;[17, 18, 22, 6, 21, 15, 7, 5, 9, 3, 8, 19, 1, 10, 16, 13, 23, 12, 20, 11, 14, 4, 2];0.0;-2914.8450254817417;25.51912760734558;-2923.660079051382;15;690.2738676071167;[17, 18, 6, 15, 3, 7, 22, 1, 21, 5, 10, 16, 9, 11, 8, 19, 13, 12, 23, 14, 20, 4, 2];-0.003015074711592569;-2923.660079051382;13;8;542;102.25375127792358;0.0008931867905075386;0.27011284920313594;0.0033067171485641747;1834674.0;1820142.0000000051;412.0;0.10177865612648221
23;100;900;736.0;0.0261232852935791;736.0;1;0.0270540714263916;[2, 14, 4, 21, 20, 19, 11, 23, 6, 13, 9, 7, 16, 22, 15, 17, 12, 5, 8, 1, 18, 10, 3];0.0;-2891.3075638640717;25.3825843334198;-2902.1442687747026;71;1149.8698379993439;[2, 14, 4, 21, 20, 19, 11, 23, 9, 7, 16, 17, 22, 12, 5, 8, 10, 6, 13, 15, 1, 18, 3];-0.003734033840849027;-2902.1442687747035;23;8;556;123.25843405723572;0.0022461872042028874;0.2711141618294676;0.008285023508346834;1838600.0;1813331.999999993;296.5;0.07324604743083003
24;10;901;324.0;0.02866530418395996;324.0;1;0.028461933135986328;[2, 20, 24, 13, 9, 1, 5, 17, 4, 12, 19, 3, 22, 6, 18, 8, 23, 21, 10, 14, 15, 7, 16, 11];0.0;-205.67572463768101;2.0860352516174316;-205.67572463768101;1;2.29769229888916;[2, 20, 24, 9, 1, 5, 13, 22, 23, 17, 6, 4, 21, 18, 12, 16, 8, 19, 11, 3, 10, 14, 15, 7];0.0;-205.67572463768101;1;6;37;4.488967657089233;0.004699888061141744;0.3130186614205954;0.015014721613759061;293722.0;288474.0;523.5;0.11380434782608696
24;10;902;176.0;0.028942108154296875;176.0;1;0.030113697052001953;[14, 21, 23, 11, 7, 19, 4, 17, 1, 22, 24, 16, 15, 18, 9, 20, 5, 3, 13, 2, 12, 8, 6, 10];0.0;-335.91630418779135;2.153639316558838;-336.1413043478261;0;14.182825088500977;[14, 21, 23, 7, 19, 4, 17, 15, 1, 22, 11, 16, 24, 9, 18, 20, 5, 6, 3, 2, 10, 13, 12, 8];-0.000669361834218174;-336.1413043478261;1;6;39;12.267164707183838;0.0028564924393384983;0.306665192210535;0.009314694043846454;282860.0;279926.0;272.0;0.059130434782608696
24;10;903;242.0;0.02875375747680664;242.0;1;0.028939247131347656;[5, 8, 9, 7, 22, 15, 12, 14, 19, 2, 10, 17, 21, 23, 16, 20, 18, 13, 6, 24, 4, 3, 1, 11];0.0;-250.60869565217385;2.0312559604644775;-250.60869565217385;1;2.280585765838623;[8, 9, 7, 22, 15, 12, 5, 17, 14, 19, 21, 23, 2, 16, 20, 10, 18, 13, 6, 24, 4, 1, 11, 3];0.0;-250.6086956521737;1;4;24;0.2927393913269043;0.002519893899204262;0.3008676021424461;0.008375424543089273;271876.0;268076.0;287.5;0.0625
24;10;904;344.0;0.028991222381591797;344.0;1;0.028211593627929688;[11, 2, 8, 24, 13, 22, 3, 21, 6, 16, 9, 5, 12, 14, 17, 7, 15, 19, 4, 10, 20, 18, 1, 23];0.0;-163.38152173913033;2.003034830093384;-163.55072463768096;1;9.405297994613647;[11, 3, 2, 8, 24, 21, 13, 22, 14, 6, 16, 9, 5, 4, 12, 7, 23, 17, 15, 19, 10, 20, 18, 1];-0.0010345591493126083;-163.55072463768113;3;6;41;7.128069877624512;0.003071592952627711;0.30662978593138435;0.010017268685420706;280462.0;277406.0;331.0;0.07195652173913043
24;10;905;268.0;0.02821516990661621;268.0;1;0.028166770935058594;[18, 10, 3, 19, 17, 8, 9, 5, 4, 22, 24, 16, 15, 2, 7, 13, 14, 20, 12, 6, 11, 23, 1, 21];0.0;-230.10230739893194;2.0304296016693115;-230.2844202898549;1;12.261494159698486;[10, 3, 19, 18, 17, 8, 9, 5, 4, 22, 24, 15, 23, 16, 20, 2, 7, 13, 14, 12, 1, 6, 11, 21];-0.0007908172454468287;-230.28442028985503;1;5;37;8.021501541137695;0.002422365244105329;0.30296739272967294;0.007995465196040814;274942.0;271202.0;221.5;0.04815217391304348
24;10;906;316.0;0.028496742248535156;316.0;1;0.02831125259399414;[24, 7, 18, 2, 22, 13, 1, 17, 21, 16, 11, 12, 10, 6, 14, 4, 15, 3, 8, 23, 19, 5, 20, 9];0.0;-231.5996376811591;2.002592086791992;-231.60144927536214;1;2.285879611968994;[24, 7, 18, 13, 17, 21, 16, 2, 22, 1, 11, 10, 12, 6, 4, 15, 14, 3, 8, 5, 20, 23, 19, 9];-7.822033103455084e-06;-231.60144927536197;1;4;28;0.23688864707946777;0.001847816077838682;0.3169237749546279;0.005830474782471662;301752.0;297242.0000000125;266.0;0.05782608695652174
24;10;907;386.0;0.028786420822143555;386.0;1;0.02801370620727539;[3, 13, 9, 1, 18, 15, 5, 14, 23, 21, 12, 7, 4, 11, 8, 22, 16, 17, 24, 20, 19, 6, 10, 2];0.0;-144.34737318840578;2.0288288593292236;-144.35869565217413;1;2.594045400619507;[3, 9, 1, 18, 5, 13, 14, 23, 21, 4, 11, 8, 22, 16, 15, 17, 12, 24, 20, 7, 2, 6, 19, 10];-7.843284893371827e-05;-144.35869565217405;1;7;43;2.0456888675689697;0.00247475167731781;0.3113363106192939;0.007948805175969239;292658.0;289949.999999998;431.0;0.09369565217391304
24;10;908;344.0;0.02944326400756836;344.0;1;0.02898716926574707;[15, 6, 4, 8, 20, 22, 17, 10, 5, 14, 7, 12, 2, 18, 3, 11, 1, 21, 16, 19, 23, 9, 24, 13];0.0;-169.41851004322376;2.054633855819702;-169.51811594202883;1;9.747877836227417;[8, 15, 6, 4, 20, 22, 17, 7, 10, 2, 5, 12, 1, 18, 3, 11, 21, 14, 9, 16, 19, 23, 24, 13];-0.000587582620603988;-169.51811594202914;1;5;37;9.619967460632324;0.0025389392945577294;0.3083689128551968;0.008233447629495516;283412.0;278488.0;290.5;0.06315217391304348
24;10;909;236.0;0.028369426727294922;236.0;1;0.02850198745727539;[24, 16, 1, 7, 22, 17, 10, 9, 6, 23, 13, 12, 21, 11, 5, 14, 4, 18, 15, 20, 8, 19, 3, 2];0.0;-277.443854785187;2.0516247749328613;-278.036231884058;1;28.02215337753296;[16, 1, 7, 24, 22, 23, 13, 17, 9, 11, 5, 4, 18, 15, 10, 6, 20, 8, 12, 19, 3, 21, 14, 2];-0.0021305751946675278;-278.036231884058;3;9;61;38.759660482406616;0.00246446977979331;0.30752384607545313;0.00801391440450649;283652.0;278767.99999999837;627.0;0.13630434782608697
24;10;910;380.0;0.028717756271362305;380.0;1;0.028737545013427734;[10, 16, 7, 14, 12, 4, 19, 17, 9, 6, 22, 3, 2, 20, 8, 23, 18, 1, 21, 11, 24, 15, 5, 13];0.0;-147.73964803312626;2.036309242248535;-147.891304347826;1;9.998903036117554;[10, 7, 14, 20, 16, 4, 12, 17, 9, 19, 6, 22, 2, 8, 24, 18, 23, 1, 3, 15, 11, 21, 5, 13];-0.0010254579562235522;-147.89130434782592;1;7;49;11.482406854629517;0.003035529919444113;0.3113697021458311;0.009748957263743061;291660.0;287492.0;422.5;0.09184782608695652
24;20;911;214.0;0.0281219482421875;214.0;1;0.028178930282592773;[23, 20, 24, 22, 18, 13, 17, 21, 1, 7, 12, 2, 8, 19, 11, 4, 15, 5, 10, 3, 16, 14, 6, 9];0.0;-753.8622372772857;4.208872079849243;-754.1050724637681;1;19.973228931427002;[23, 20, 24, 22, 18, 13, 4, 5, 17, 21, 8, 19, 1, 12, 2, 3, 7, 11, 16, 15, 9, 10, 14, 6];-0.00032201770727924295;-754.1050724637682;1;5;74;10.186397552490234;0.0035977722594169315;0.3006059708159786;0.011968399195967311;535660.0;522344.0;495.5;0.10771739130434782
24;20;912;306.0;0.029136180877685547;306.0;1;0.0293271541595459;[20, 7, 24, 4, 21, 2, 16, 13, 11, 19, 14, 22, 6, 12, 17, 18, 10, 23, 9, 1, 8, 15, 5, 3];0.0;-666.8049797775531;3.993330717086792;-667.1086956521739;1;24.704751014709473;[20, 7, 4, 2, 14, 24, 21, 16, 13, 11, 19, 22, 6, 12, 17, 9, 18, 10, 23, 8, 15, 1, 3, 5];-0.00045527194683603334;-667.1086956521739;3;9;103;25.081756353378296;0.0009687621688883041;0.29772410899974516;0.0032538922432013505;535118.0;530587.9999999992;215.0;0.04673913043478261
24;20;913;454.0;0.028206348419189453;454.0;1;0.028431415557861328;[4, 19, 7, 20, 9, 2, 13, 15, 6, 3, 17, 5, 8, 24, 23, 1, 22, 12, 10, 21, 18, 16, 14, 11];0.0;-464.3581159420291;4.14703893661499;-465.284420289855;1;52.516849756240845;[4, 19, 7, 17, 20, 9, 2, 22, 13, 12, 15, 18, 8, 24, 6, 3, 5, 23, 10, 1, 16, 21, 14, 11];-0.001990834653885165;-465.2844202898552;9;6;88;24.710975408554077;0.0044043002132651;0.2926627896361681;0.015049061135310125;509734.0;499876.0;582.5;0.1266304347826087
24;20;914;410.0;0.028955698013305664;410.0;1;0.029778242111206055;[14, 11, 1, 24, 21, 10, 6, 17, 9, 23, 18, 16, 8, 22, 7, 2, 5, 12, 3, 15, 13, 20, 4, 19];0.0;-534.5355072463768;4.094072341918945;-534.552536231884;1;6.11323881149292;[14, 11, 24, 10, 6, 1, 17, 9, 21, 23, 18, 16, 8, 13, 22, 7, 2, 5, 12, 3, 15, 20, 4, 19];-3.1856523639794965e-05;-534.552536231884;1;4;52;0.7236194610595703;0.001680033600700237;0.2942518178512227;0.0057095096742942894;520284.0;514877.9999999671;209.0;0.04543478260869565
24;20;915;356.0;0.028252601623535156;356.0;1;0.02854180335998535;[8, 24, 22, 9, 14, 4, 19, 20, 7, 1, 23, 15, 5, 13, 10, 2, 12, 16, 18, 21, 17, 11, 3, 6];0.0;-614.3350354899338;4.034132242202759;-614.5271739130437;1;26.0326030254364;[8, 24, 22, 9, 14, 4, 19, 20, 7, 1, 23, 15, 2, 5, 21, 13, 12, 10, 18, 17, 16, 11, 3, 6];-0.0003126605807949323;-614.5271739130434;1;4;58;9.156036853790283;0.0015223128360815075;0.29814500422059104;0.005105947825827667;534396.0;532478.0;102.0;0.02217391304347826
24;20;916;234.0;0.02963399887084961;234.0;1;0.02843761444091797;[12, 8, 15, 23, 11, 5, 13, 18, 7, 22, 17, 21, 6, 3, 20, 16, 24, 19, 2, 14, 10, 4, 9, 1];0.0;-632.9277324879229;4.576807260513306;-633.2336956521739;1;28.317081689834595;[8, 12, 15, 23, 11, 5, 13, 18, 7, 22, 17, 16, 21, 6, 3, 20, 24, 2, 19, 14, 10, 4, 9, 1];-0.0004831757475191045;-633.2336956521739;1;6;85;15.356558084487915;0.0010952695994641548;0.28132853847437844;0.003893204739923336;476972.0;475636.0;80.0;0.017391304347826087
24;20;917;462.0;0.028654098510742188;462.0;1;0.02920699119567871;[22, 23, 2, 13, 11, 4, 21, 12, 6, 1, 17, 3, 10, 24, 14, 9, 8, 16, 20, 18, 15, 5, 7, 19];0.0;-445.09963768115966;4.227923154830933;-445.36775362318815;1;11.52466893196106;[22, 11, 23, 2, 13, 4, 21, 12, 1, 6, 17, 3, 10, 9, 24, 14, 8, 16, 20, 15, 5, 7, 18, 19];-0.0006020102260374527;-445.3677536231886;1;5;65;6.900755405426025;0.0003888385585867349;0.2867640244678102;0.0013559530673638693;498196.0;497714.0;118.5;0.025760869565217392
24;20;918;366.0;0.02863907814025879;366.0;1;0.028697729110717773;[6, 15, 22, 20, 1, 19, 14, 10, 24, 11, 23, 18, 2, 21, 7, 5, 9, 13, 16, 12, 3, 17, 8, 4];0.0;-578.7798380221653;4.044466495513916;-578.9239130434784;1;18.898207187652588;[19, 6, 15, 22, 24, 20, 1, 14, 10, 11, 23, 18, 2, 7, 5, 9, 16, 12, 21, 3, 17, 8, 13, 4];-0.00024886693754899714;-578.9239130434783;1;5;70;5.9277403354644775;0.0003953016486314409;0.2926347823438711;0.0013508361701410033;518876.0;517277.9999999992;274.0;0.05956521739130435
24;20;919;456.0;0.029158353805541992;456.0;1;0.0298769474029541;[6, 4, 19, 23, 11, 1, 22, 3, 16, 17, 8, 18, 5, 14, 21, 20, 13, 24, 2, 7, 15, 10, 9, 12];0.0;-447.29810789049924;4.356420516967773;-447.48731884057986;1;15.745627880096436;[6, 4, 19, 11, 1, 23, 22, 3, 2, 15, 16, 17, 8, 5, 14, 18, 13, 21, 24, 20, 7, 10, 9, 12];-0.00042282974760232683;-447.48731884057986;3;5;70;7.160014867782593;0.0033447123912664356;0.28928698581960594;0.011561917940380965;499710.0;490080.0;370.0;0.08043478260869565
24;20;920;442.0;0.02859330177307129;442.0;1;0.02897191047668457;[17, 10, 9, 1, 22, 23, 21, 20, 24, 4, 8, 2, 13, 11, 6, 7, 18, 14, 5, 16, 12, 3, 19, 15];0.0;-546.0052795031057;3.967787981033325;-546.159420289855;1;12.103454113006592;[17, 10, 9, 1, 22, 4, 23, 13, 20, 21, 8, 24, 2, 11, 18, 16, 6, 7, 14, 12, 5, 3, 19, 15];-0.0002822267290885083;-546.1594202898551;1;4;51;3.8472559452056885;0.000832539687545375;0.300032144289197;0.002774834974824901;543234.0;541076.0;245.5;0.05336956521739131
24;30;921;538.0;0.028819799423217773;538.0;1;0.029111385345458984;[6, 7, 14, 8, 24, 10, 17, 21, 19, 22, 9, 11, 12, 5, 1, 2, 15, 23, 4, 3, 20, 18, 16, 13];0.0;-796.5884407193996;7.084219932556152;-797.3876811594203;1;57.443082332611084;[6, 7, 14, 8, 17, 24, 21, 19, 9, 12, 5, 1, 10, 23, 11, 2, 22, 4, 3, 20, 18, 16, 13, 15];-0.0010023235358470606;-797.3876811594203;1;6;120;15.70121693611145;0.0005151691726252849;0.2855141893254416;0.001804355761941038;733418.0;728064.0;349.0;0.0758695652173913
24;30;922;590.0;0.028160572052001953;590.0;1;0.028102397918701172;[17, 21, 13, 10, 11, 24, 15, 19, 9, 20, 1, 3, 7, 18, 5, 14, 4, 6, 2, 23, 12, 22, 8, 16];0.0;-835.7075785024156;6.707602024078369;-835.7101449275364;1;7.871525764465332;[17, 21, 13, 10, 11, 19, 1, 18, 24, 3, 15, 14, 9, 20, 7, 2, 5, 23, 12, 4, 6, 22, 8, 16];-3.070951257844179e-06;-835.7101449275366;1;5;92;0.70326828956604;0.002487795719109953;0.29614493763836497;0.008400601877408775;786834.0;777762.0000000063;358.5;0.07793478260869566
24;30;923;508.0;0.028847217559814453;508.0;1;0.029480695724487305;[24, 8, 10, 9, 6, 13, 23, 4, 5, 22, 15, 18, 7, 17, 21, 16, 14, 11, 1, 12, 20, 2, 19, 3];0.0;-822.0094605475039;6.755666494369507;-822.157608695652;1;15.278125524520874;[9, 24, 8, 10, 6, 13, 4, 5, 7, 23, 22, 15, 17, 18, 21, 16, 14, 11, 1, 12, 20, 2, 3, 19];-0.00018019434057559014;-822.1576086956522;1;4;75;1.618635892868042;0.0009348505676072261;0.2841411326247095;0.0032900923529504134;731300.0;728474.0;182.5;0.03967391304347826
24;30;924;796.0;0.028288841247558594;796.0;1;0.028462648391723633;[16, 8, 1, 24, 9, 12, 4, 5, 3, 11, 10, 18, 6, 15, 7, 22, 2, 19, 17, 13, 14, 20, 23, 21];0.0;-542.1176876765046;7.168087482452393;-542.5742753623185;1;52.070714235305786;[16, 1, 8, 9, 4, 12, 3, 24, 5, 11, 10, 18, 6, 15, 7, 22, 17, 14, 2, 19, 20, 13, 23, 21];-0.0008415210719473487;-542.5742753623188;3;7;143;23.054948806762695;0.0004647862010623838;0.2853631219853062;0.0016287535608273738;735074.0;732014.0;181.5;0.03945652173913043
24;30;925;682.0;0.028456687927246094;682.0;1;0.02894735336303711;[23, 2, 14, 8, 7, 5, 22, 11, 12, 3, 9, 24, 15, 20, 4, 6, 18, 1, 17, 19, 10, 21, 13, 16];0.0;-710.2077759197321;6.99702000617981;-710.6340579710143;1;42.58274841308594;[23, 2, 14, 8, 11, 5, 12, 22, 6, 18, 7, 3, 1, 9, 17, 19, 15, 20, 4, 24, 10, 21, 13, 16];-0.0005998615553260978;-710.634057971014;3;6;119;23.84462809562683;0.0025485014018366003;0.29235726249461846;0.008717079165712573;768716.0;758452.0;511.0;0.11108695652173912
24;30;926;596.0;0.028107881546020508;596.0;1;0.028201580047607422;[8, 15, 10, 7, 23, 3, 20, 9, 13, 19, 6, 1, 21, 16, 12, 5, 17, 24, 11, 22, 14, 18, 4, 2];0.0;-784.1923427134831;6.817521810531616;-784.9402173913043;0;54.436586141586304;[8, 7, 15, 10, 23, 9, 1, 3, 19, 21, 12, 20, 13, 6, 16, 5, 17, 24, 11, 22, 14, 18, 4, 2];-0.0009527791559804655;-784.9402173913043;7;7;124;26.20954179763794;0.000219844524658952;0.29002297013881956;0.0007580245266563657;757944.0;750924.0;306.0;0.06652173913043478
24;30;927;432.0;0.0290374755859375;432.0;1;0.028374433517456055;[13, 11, 24, 2, 17, 14, 21, 15, 10, 23, 22, 9, 20, 19, 12, 3, 4, 8, 6, 1, 7, 16, 5, 18];0.0;-941.7905279503105;6.851583242416382;-942.2228260869565;1;21.578827381134033;[13, 2, 11, 24, 17, 14, 15, 21, 10, 23, 9, 20, 22, 12, 3, 4, 8, 6, 7, 19, 16, 5, 18, 1];-0.00045880669060127666;-942.2228260869565;1;6;120;7.830955982208252;0.0018068573149387923;0.2904685894212057;0.006220491236381797;757188.0;752738.0;167.0;0.036304347826086956
24;30;928;484.0;0.028949260711669922;484.0;1;0.028801918029785156;[18, 24, 22, 1, 19, 8, 3, 9, 23, 17, 4, 5, 16, 21, 11, 6, 14, 7, 13, 20, 10, 12, 15, 2];0.0;-834.3161922402024;7.102668762207031;-835.146739130435;1;41.98765540122986;[1, 23, 18, 24, 22, 17, 4, 5, 19, 8, 3, 9, 16, 11, 6, 14, 7, 13, 10, 21, 20, 12, 15, 2];-0.000994492166846439;-835.1467391304345;1;5;110;14.635133266448975;0.002532424230052177;0.2843877575330102;0.008904828576378598;728174.0;723522.0;505.5;0.10989130434782608
24;30;929;732.0;0.029019594192504883;732.0;1;0.028115272521972656;[7, 16, 10, 6, 2, 4, 14, 22, 15, 1, 23, 19, 17, 24, 11, 20, 21, 5, 8, 3, 18, 13, 9, 12];0.0;-625.7500000000001;6.79806923866272;-625.8659420289855;1;13.7971932888031;[7, 16, 10, 6, 2, 4, 1, 14, 15, 23, 24, 22, 11, 19, 20, 17, 21, 5, 8, 3, 13, 18, 9, 12];-0.00018525058035512298;-625.8659420289857;1;5;91;3.547365427017212;0.00038216849312255885;0.28703009993786127;0.0013314578965944476;745536.0;742624.0;166.5;0.036195652173913045
